season,plateNumber,qpcrDate,well,sample,assay,role,cq,copies
summer,six,2017-11-13,E5,,shanny-fam,Standard,19.8518512225,100000
summer,six,2017-11-13,E6,,crab-hex,Standard,25.4421386987,1000
summer,six,2017-11-13,E6,,shanny-fam,Standard,26.1742766724,1000
summer,six,2017-11-13,E7,,crab-hex,Standard,32.1543404625,10
summer,six,2017-11-13,E7,,shanny-fam,Standard,32.7042467282,10
summer,six,2017-11-13,E8,,crab-hex,NTC,,
summer,six,2017-11-13,E8,,shanny-fam,NTC,,
summer,six,2017-11-13,F1,12h-T18,crab-hex,Unknown,32.6587373826,5.6343683269
summer,six,2017-11-13,F1,12h-T18,shanny-fam,Unknown,29.3819537613,111.2165228572
summer,six,2017-11-13,F2,12h-T20,crab-hex,Unknown,30.0704739189,36.970972594
summer,six,2017-11-13,F2,12h-T20,shanny-fam,Unknown,27.2871051231,486.3276464618
summer,six,2017-11-13,F3,12h-T22,crab-hex,Unknown,29.5511792302,53.9240272193
summer,six,2017-11-13,F3,12h-T22,shanny-fam,Unknown,27.1404884205,539.2314203049
summer,six,2017-11-13,F4,12h-T24,crab-hex,Unknown,31.1854361578,16.4403099613
summer,six,2017-11-13,F4,12h-T24,shanny-fam,Unknown,28.6722444788,183.3373293193
summer,six,2017-11-13,F5,,crab-hex,Standard,19.5286429265,100000
summer,six,2017-11-13,F5,,shanny-fam,Standard,19.8933655656,100000
summer,six,2017-11-13,F6,,crab-hex,Standard,25.2693294884,1000
summer,six,2017-11-13,F6,,shanny-fam,Standard,26.1401957564,1000
summer,six,2017-11-13,F7,,crab-hex,Standard,31.8787629309,10
summer,six,2017-11-13,F7,,shanny-fam,Standard,33.6659638156,10
summer,six,2017-11-13,F8,,crab-hex,NTC,,
summer,six,2017-11-13,F8,,shanny-fam,NTC,,
summer,five,2017-11-13,A1,12h-T9,crab-hex,Unknown,32.0427650289,7.9466646218
summer,five,2017-11-13,A1,12h-T9,shanny-fam,Unknown,28.0559769435,256.5804705011
summer,five,2017-11-13,A2,12h-T11,crab-hex,Unknown,30.3583195126,26.7681219864
summer,five,2017-11-13,A2,12h-T11,shanny-fam,Unknown,27.9596392111,273.8674187463
summer,five,2017-11-13,A3,12h-T13,crab-hex,Unknown,30.250214017,28.9379565012
summer,five,2017-11-13,A3,12h-T13,shanny-fam,Unknown,27.89185896,286.7234235805
summer,five,2017-11-13,A4,12h-T15,crab-hex,Unknown,,
summer,five,2017-11-13,A4,12h-T15,shanny-fam,Unknown,,
summer,five,2017-11-13,A5,,crab-hex,Standard,15.9595557006,1000000
summer,five,2017-11-13,A5,,shanny-fam,Standard,15.8007714638,1000000
summer,five,2017-11-13,A6,,crab-hex,Standard,21.9511578203,10000
summer,five,2017-11-13,A6,,shanny-fam,Standard,22.378969605,10000
summer,five,2017-11-13,A7,,crab-hex,Standard,28.781423449,100
summer,five,2017-11-13,A7,,shanny-fam,Standard,29.357990207,100
summer,five,2017-11-13,A8,,crab-hex,Standard,34.6713512618,1
summer,five,2017-11-13,A8,,shanny-fam,Standard,,1
summer,five,2017-11-13,B1,12h-T9,crab-hex,Unknown,31.0338246648,16.4476537513
summer,five,2017-11-13,B1,12h-T9,shanny-fam,Unknown,28.1926650985,233.9087851204
summer,five,2017-11-13,B2,12h-T11,crab-hex,Unknown,30.9912357587,16.9605284182
summer,five,2017-11-13,B2,12h-T11,shanny-fam,Unknown,28.172190558,237.1726805652
summer,five,2017-11-13,B3,12h-T13,crab-hex,Unknown,29.5385238003,48.3406029159
summer,five,2017-11-13,B3,12h-T13,shanny-fam,Unknown,27.9569023642,274.375176018
summer,five,2017-11-13,B4,12h-T15,crab-hex,Unknown,,
summer,five,2017-11-13,B4,12h-T15,shanny-fam,Unknown,,
summer,five,2017-11-13,B5,,crab-hex,Standard,15.8858148344,1000000
summer,five,2017-11-13,B5,,shanny-fam,Standard,16.2287386735,1000000
summer,five,2017-11-13,B6,,crab-hex,Standard,22.1742977076,10000
summer,five,2017-11-13,B6,,shanny-fam,Standard,22.6924912015,10000
summer,five,2017-11-13,B7,,crab-hex,Standard,28.5623366595,100
summer,five,2017-11-13,B7,,shanny-fam,Standard,29.0702365447,100
summer,five,2017-11-13,B8,,crab-hex,Standard,34.5170839343,1
summer,five,2017-11-13,B8,,shanny-fam,Standard,,1
summer,five,2017-11-13,C1,12h-T9,crab-hex,Unknown,30.9000152701,18.1134971829
summer,five,2017-11-13,C1,12h-T9,shanny-fam,Unknown,28.0647457882,255.0622288722
summer,five,2017-11-13,C2,12h-T11,crab-hex,Unknown,30.2907380368,28.1047024651
summer,five,2017-11-13,C2,12h-T11,shanny-fam,Unknown,28.0666535853,254.7331037867
summer,five,2017-11-13,C3,12h-T13,crab-hex,Unknown,30.0371654241,33.7425238751
summer,five,2017-11-13,C3,12h-T13,shanny-fam,Unknown,27.9933049461,267.6978736481
summer,five,2017-11-13,C4,12h-T15,crab-hex,Unknown,,
summer,five,2017-11-13,C4,12h-T15,shanny-fam,Unknown,,
summer,five,2017-11-13,C5,,crab-hex,Standard,15.8581247366,1000000
summer,five,2017-11-13,C5,,shanny-fam,Standard,16.0081862747,1000000
summer,five,2017-11-13,C6,,crab-hex,Standard,21.8885290447,10000
summer,five,2017-11-13,C6,,shanny-fam,Standard,22.3852421879,10000
summer,five,2017-11-13,C7,,crab-hex,Standard,28.567249477,100
summer,five,2017-11-13,C7,,shanny-fam,Standard,29.3785646332,100
summer,five,2017-11-13,C8,,crab-hex,Standard,,1
summer,five,2017-11-13,C8,,shanny-fam,Standard,,1
summer,five,2017-11-13,D1,12h-T10,crab-hex,Unknown,31.4171510559,12.4760447294
summer,five,2017-11-13,D1,12h-T10,shanny-fam,Unknown,27.7244591196,321.1200286313
summer,five,2017-11-13,D2,12h-T12,crab-hex,Unknown,30.0728348322,32.8858272174
summer,five,2017-11-13,D2,12h-T12,shanny-fam,Unknown,28.2524420032,224.6343515282
summer,five,2017-11-13,D3,12h-T14,crab-hex,Unknown,30.5622862894,23.1074431729
summer,five,2017-11-13,D3,12h-T14,shanny-fam,Unknown,28.1287563017,244.2482118886
summer,five,2017-11-13,D4,12h-T16,crab-hex,Unknown,29.2200474382,60.8181597492
summer,five,2017-11-13,D4,12h-T16,shanny-fam,Unknown,27.0380939442,510.9898680195
summer,five,2017-11-13,D5,,crab-hex,Standard,18.6536163154,100000
summer,five,2017-11-13,D5,,shanny-fam,Standard,19.2430550722,100000
summer,five,2017-11-13,D6,,crab-hex,Standard,25.0065443059,1000
summer,five,2017-11-13,D6,,shanny-fam,Standard,25.8628646701,1000
summer,five,2017-11-13,D7,,crab-hex,Standard,32.3828648337,10
summer,five,2017-11-13,D7,,shanny-fam,Standard,33.1270757867,10
summer,five,2017-11-13,D8,,crab-hex,NTC,,
summer,five,2017-11-13,D8,,shanny-fam,NTC,,
summer,five,2017-11-13,E1,12h-T10,crab-hex,Unknown,30.2094824429,29.8003741237
summer,five,2017-11-13,E1,12h-T10,shanny-fam,Unknown,27.9445578271,276.6771378658
summer,five,2017-11-13,E2,12h-T12,crab-hex,Unknown,30.7703893177,19.8879831281
summer,five,2017-11-13,E2,12h-T12,shanny-fam,Unknown,28.4370484733,198.2505339496
summer,five,2017-11-13,E3,12h-T14,crab-hex,Unknown,30.4512213072,25.03390062
summer,five,2017-11-13,E3,12h-T14,shanny-fam,Unknown,28.0361769383,260.0419764633
summer,five,2017-11-13,E4,12h-T16,crab-hex,Unknown,30.4782397158,24.5509628283
summer,five,2017-11-13,E4,12h-T16,shanny-fam,Unknown,27.074120468,498.6811242958
summer,five,2017-11-13,E5,,crab-hex,Standard,18.9038166538,100000
summer,five,2017-11-13,E5,,shanny-fam,Standard,19.3259596386,100000
summer,five,2017-11-13,E6,,crab-hex,Standard,25.081856722,1000
summer,five,2017-11-13,E6,,shanny-fam,Standard,25.9216296436,1000
summer,five,2017-11-13,E7,,crab-hex,Standard,32.9703384517,10
summer,five,2017-11-13,E7,,shanny-fam,Standard,34.1449615417,10
summer,five,2017-11-13,E8,,crab-hex,NTC,,
summer,five,2017-11-13,E8,,shanny-fam,NTC,,
summer,five,2017-11-13,F1,12h-T10,crab-hex,Unknown,30.2279414584,29.4063983193
summer,five,2017-11-13,F1,12h-T10,shanny-fam,Unknown,27.6457124139,338.6987503152
summer,five,2017-11-13,F2,12h-T12,crab-hex,Unknown,30.3968409843,26.0349095029
summer,five,2017-11-13,F2,12h-T12,shanny-fam,Unknown,28.4417372615,197.6224046284
summer,five,2017-11-13,F3,12h-T14,crab-hex,Unknown,30.56409478,23.0773331496
summer,five,2017-11-13,F3,12h-T14,shanny-fam,Unknown,27.794951772,306.1592084273
summer,five,2017-11-13,F4,12h-T16,crab-hex,Unknown,30.084716456,32.605315024
summer,five,2017-11-13,F4,12h-T16,shanny-fam,Unknown,26.9458527725,543.9073765082
summer,five,2017-11-13,F5,,crab-hex,Standard,19.3018569971,100000
summer,five,2017-11-13,F5,,shanny-fam,Standard,19.4529848409,100000
summer,five,2017-11-13,F6,,crab-hex,Standard,24.9465498902,1000
summer,five,2017-11-13,F6,,shanny-fam,Standard,25.4449907058,1000
summer,five,2017-11-13,F7,,crab-hex,Standard,31.0877026523,10
summer,five,2017-11-13,F7,,shanny-fam,Standard,32.3852506931,10
summer,five,2017-11-13,F8,,crab-hex,NTC,,
summer,five,2017-11-13,F8,,shanny-fam,NTC,,
summer,sixteen,2017-11-16,A1,192h-T1,crab-hex,Unknown,,
summer,sixteen,2017-11-16,A1,192h-T1,shanny-fam,Unknown,34.4877620675,1.1602847939
summer,sixteen,2017-11-16,A2,192h-T3,crab-hex,Unknown,34.4849499255,1.6003458143
summer,sixteen,2017-11-16,A2,192h-T3,shanny-fam,Unknown,32.4385836779,5.3882839153
summer,sixteen,2017-11-16,A3,192h-T5,crab-hex,Unknown,,
summer,sixteen,2017-11-16,A3,192h-T5,shanny-fam,Unknown,,
summer,sixteen,2017-11-16,A4,192h-T7,crab-hex,Unknown,,
summer,sixteen,2017-11-16,A4,192h-T7,shanny-fam,Unknown,32.3756211141,5.6486029239
summer,sixteen,2017-11-16,A5,,crab-hex,Standard,16.3765272255,1000000
summer,sixteen,2017-11-16,A5,,shanny-fam,Standard,15.9891804897,1000000
summer,sixteen,2017-11-16,A6,,crab-hex,Standard,22.2023621076,10000
summer,sixteen,2017-11-16,A6,,shanny-fam,Standard,22.1412647659,10000
summer,sixteen,2017-11-16,A7,,crab-hex,Standard,28.6662492667,100
summer,sixteen,2017-11-16,A7,,shanny-fam,Standard,28.3826574093,100
summer,sixteen,2017-11-16,A8,,crab-hex,Standard,,
summer,sixteen,2017-11-16,A8,,shanny-fam,Standard,,
summer,sixteen,2017-11-16,B1,192h-T1,crab-hex,Unknown,,
summer,sixteen,2017-11-16,B1,192h-T1,shanny-fam,Unknown,33.1235614915,3.2250085612
summer,sixteen,2017-11-16,B2,192h-T3,crab-hex,Unknown,,
summer,sixteen,2017-11-16,B2,192h-T3,shanny-fam,Unknown,33.9532723895,1.7318459124
summer,sixteen,2017-11-16,B3,192h-T5,crab-hex,Unknown,,
summer,sixteen,2017-11-16,B3,192h-T5,shanny-fam,Unknown,,
summer,sixteen,2017-11-16,B4,192h-T7,crab-hex,Unknown,34.0388517544,2.2198500459
summer,sixteen,2017-11-16,B4,192h-T7,shanny-fam,Unknown,33.0886344243,3.3105302301
summer,sixteen,2017-11-16,B5,,crab-hex,Standard,16.2921132211,1000000
summer,sixteen,2017-11-16,B5,,shanny-fam,Standard,16.2253320087,1000000
summer,sixteen,2017-11-16,B6,,crab-hex,Standard,22.2660222628,10000
summer,sixteen,2017-11-16,B6,,shanny-fam,Standard,22.2335318165,10000
summer,sixteen,2017-11-16,B7,,crab-hex,Standard,28.8990040161,100
summer,sixteen,2017-11-16,B7,,shanny-fam,Standard,28.6593979712,100
summer,sixteen,2017-11-16,B8,,crab-hex,Standard,,
summer,sixteen,2017-11-16,B8,,shanny-fam,Standard,,
summer,sixteen,2017-11-16,C1,192h-T1,crab-hex,Unknown,,
summer,sixteen,2017-11-16,C1,192h-T1,shanny-fam,Unknown,32.1821833156,6.5297050157
summer,sixteen,2017-11-16,C2,192h-T3,crab-hex,Unknown,,
summer,sixteen,2017-11-16,C2,192h-T3,shanny-fam,Unknown,32.7682924354,4.2087182303
summer,sixteen,2017-11-16,C3,192h-T5,crab-hex,Unknown,,
summer,sixteen,2017-11-16,C3,192h-T5,shanny-fam,Unknown,,
summer,sixteen,2017-11-16,C4,192h-T7,crab-hex,Unknown,,
summer,sixteen,2017-11-16,C4,192h-T7,shanny-fam,Unknown,32.4998684076,5.1464283548
summer,sixteen,2017-11-16,C5,,crab-hex,Standard,16.0352670672,1000000
summer,sixteen,2017-11-16,C5,,shanny-fam,Standard,16.0064479566,1000000
summer,sixteen,2017-11-16,C6,,crab-hex,Standard,22.2719551957,10000
summer,sixteen,2017-11-16,C6,,shanny-fam,Standard,22.2623152197,10000
summer,sixteen,2017-11-16,C7,,crab-hex,Standard,28.9277003331,100
summer,sixteen,2017-11-16,C7,,shanny-fam,Standard,28.9097521575,100
summer,sixteen,2017-11-16,C8,,crab-hex,Standard,34.7237848471,1
summer,sixteen,2017-11-16,C8,,shanny-fam,Standard,,1
summer,sixteen,2017-11-16,D1,192h-T2,crab-hex,Unknown,,
summer,sixteen,2017-11-16,D1,192h-T2,shanny-fam,Unknown,,
summer,sixteen,2017-11-16,D2,192h-T4,crab-hex,Unknown,,
summer,sixteen,2017-11-16,D2,192h-T4,shanny-fam,Unknown,30.5827156459,21.6483749079
summer,sixteen,2017-11-16,D3,192h-T6,crab-hex,Unknown,,
summer,sixteen,2017-11-16,D3,192h-T6,shanny-fam,Unknown,32.3853562428,5.6075459401
summer,sixteen,2017-11-16,D4,192h-T8,crab-hex,Unknown,,
summer,sixteen,2017-11-16,D4,192h-T8,shanny-fam,Unknown,,
summer,sixteen,2017-11-16,D5,,crab-hex,Standard,19.246501284,100000
summer,sixteen,2017-11-16,D5,,shanny-fam,Standard,19.1875051012,100000
summer,sixteen,2017-11-16,D6,,crab-hex,Standard,25.760434977,1000
summer,sixteen,2017-11-16,D6,,shanny-fam,Standard,25.4757188555,1000
summer,sixteen,2017-11-16,D7,,crab-hex,Standard,30.928230703,10
summer,sixteen,2017-11-16,D7,,shanny-fam,Standard,31.6718742995,10
summer,sixteen,2017-11-16,D8,,crab-hex,NTC,,
summer,sixteen,2017-11-16,D8,,shanny-fam,NTC,,
summer,sixteen,2017-11-16,E1,192h-T2,crab-hex,Unknown,33.976035846,2.3245258597
summer,sixteen,2017-11-16,E1,192h-T2,shanny-fam,Unknown,33.8012225971,1.9408520315
summer,sixteen,2017-11-16,E2,192h-T4,crab-hex,Unknown,35.2283825674,0.9276510883
summer,sixteen,2017-11-16,E2,192h-T4,shanny-fam,Unknown,30.5500240847,22.1852569033
summer,sixteen,2017-11-16,E3,192h-T6,crab-hex,Unknown,35.0979818909,1.0207639457
summer,sixteen,2017-11-16,E3,192h-T6,shanny-fam,Unknown,33.2201632079,2.9998031034
summer,sixteen,2017-11-16,E4,192h-T8,crab-hex,Unknown,,
summer,sixteen,2017-11-16,E4,192h-T8,shanny-fam,Unknown,,
summer,sixteen,2017-11-16,E5,,crab-hex,Standard,20.1117745888,100000
summer,sixteen,2017-11-16,E5,,shanny-fam,Standard,20.2214468518,100000
summer,sixteen,2017-11-16,E6,,crab-hex,Standard,25.552221958,1000
summer,sixteen,2017-11-16,E6,,shanny-fam,Standard,25.4171012193,1000
summer,sixteen,2017-11-16,E7,,crab-hex,Standard,33.0581957744,10
summer,sixteen,2017-11-16,E7,,shanny-fam,Standard,31.5570082473,10
summer,sixteen,2017-11-16,E8,,crab-hex,NTC,,
summer,sixteen,2017-11-16,E8,,shanny-fam,NTC,,
summer,sixteen,2017-11-16,F1,192h-T2,crab-hex,Unknown,36.0131531752,0.5216590968
summer,sixteen,2017-11-16,F1,192h-T2,shanny-fam,Unknown,32.6321011194,4.6609241606
summer,sixteen,2017-11-16,F2,192h-T4,crab-hex,Unknown,33.8031952086,2.6387290142
summer,sixteen,2017-11-16,F2,192h-T4,shanny-fam,Unknown,30.3409117553,25.948849473
summer,sixteen,2017-11-16,F3,192h-T6,crab-hex,Unknown,,
summer,sixteen,2017-11-16,F3,192h-T6,shanny-fam,Unknown,33.471726506,2.4844132468
summer,sixteen,2017-11-16,F4,192h-T8,crab-hex,Unknown,,
